timestamp,phase,paper_id,decision,rule_applied,rationale,rater_initials
2026-04-17T11:37:17.244621+00:00,3,doi:10.1109/ase56229.2023.00089,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Validation Research' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T11:37:18.486147+00:00,3,doi:10.1109/csce60160.2023.00169,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Personal Experience' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T11:37:32.485627+00:00,3,doi:10.1553/giscience2023_01_s140,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Personal Experience' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T11:37:32.478939+00:00,3,doi:10.1109/icstw58534.2023.00078,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Validation Research' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T11:37:37.783910+00:00,3,doi:10.1109/saner56733.2023.00070,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Validation Research' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T11:37:40.515499+00:00,3,doi:10.1109/icest58410.2023.10187247,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Solution Proposal' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T11:37:40.624213+00:00,3,doi:10.1109/csce60160.2023.00051,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Solution Proposal' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T11:37:41.767028+00:00,3,doi:10.1109/rew57809.2023.00048,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Validation Research' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T11:37:46.441813+00:00,3,doi:10.1109/ase56229.2023.00096,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Validation Research' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T11:37:50.989563+00:00,3,doi:10.1109/iconnect56593.2023.10327087,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Validation Research' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T11:37:52.817617+00:00,3,doi:10.1109/dsit60026.2023.00021,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Validation Research' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T11:38:07.678989+00:00,3,doi:10.1109/ase56229.2023.00206,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Validation Research' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T11:38:08.598803+00:00,3,doi:10.13052/jwe1540-9589.2263,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Validation Research' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T11:38:18.944640+00:00,3,doi:10.1145/3701625.3701673,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Validation Research' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T11:39:44.767842+00:00,3,doi:10.1145/3770581,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Validation Research' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T11:40:04.048776+00:00,3,doi:10.1109/icse55347.2025.00097,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Validation Research' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T11:40:17.988725+00:00,3,fallback:463bc50f31dc,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Opinion' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T11:40:21.849395+00:00,3,fallback:667da1c0b165,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Opinion' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T11:40:34.531281+00:00,3,doi:10.1145/3729355,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Validation Research' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T11:40:47.977158+00:00,3,doi:10.1145/3806655,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Solution Proposal' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T12:27:03.581922+00:00,3,doi:10.1109/access.2024.3449252,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Validation Research' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T12:27:14.884758+00:00,3,doi:10.1109/aitest62860.2024.00022,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Validation Research' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T12:27:15.335356+00:00,3,doi:10.1109/saner-c62648.2024.00018,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Validation Research' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T12:27:26.518167+00:00,3,doi:10.1109/fie61694.2024.10892816,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Validation Research' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T13:26:12.527232+00:00,3,doi:10.1007/s10664-025-10658-6,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Validation Research' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T13:31:34.642205+00:00,3,fallback:463bc50f31dc,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Opinion' based on full-text extraction by gemini-3.1-pro-preview.,AT
"2026-04-17T23:46:58Z","3","doi:10.1145/3706599.3720193; doi:10.1145/3654777.3676401; doi:10.1145/3613904.3642777; doi:10.1145/3491101.3519665; doi:10.1145/3772363.3799079; doi:10.1109/icpc66645.2025.00040; doi:10.1145/3643991.3645071; doi:10.1145/3597503.3639180; doi:10.1109/rew57809.2023.00048","f3_scope_boundary_accepted","Cruzes & Dyba (2015) section 6 transferability - scope-boundary documentation; Petersen 2015 section 6 (threats to validity - construct boundary)","Post-fix cross-model spot-check (64-paper stratified sample, GPT-5.4 verifier against Gemini 3.1 Pro extractor) surfaced nine residual B4 (f3_population) disagreements AFTER the A5/B4 prompt patch had cut A5 fails by 92% (24-to-2) and B4 fails by 68% (28-to-9). Manual review of the nine verifier rationales shows the residual disagreements are NOT extraction errors in the Gemini coding given the current F3 vocabulary - they are boundary cases where the paper studies a non-developer end-user population that is not represented in VALID_F3_POP: creative writers, older adults using feeding robots, accessibility QA testers, mixed developer/practitioner cohorts. Our F3 vocabulary (Professional SWE, Student, Citizen Developer, OSS Contributor, Mixed, N/A) is derived from the proposal 3.4 codebook whose scope is software-engineering practitioners; it deliberately does not carry an End-user category. Three options considered: (a) extend VALID_F3_POP to add End-user and re-extract the 9 papers (~2 USD, +10min); (b) accept the scope boundary, log it as a transferability limitation, document the 9 papers here (deadline-preserving); (c) mark the 9 papers as out-of-scope (EC3). Option (b) selected: the 9 papers studied valid human-AI-for-SE interactions by non-developer populations (accessibility QA, mixed cohorts, end-user studies of SE-adjacent tooling) and do belong in the corpus per IC1-IC3; expanding F3 mid-study would destabilise upstream F1/F2 calibration. The scope boundary is explicitly named in Phase 6 of the manuscript and the nine affected papers can be re-classified in ERP3 if taxonomy evolution becomes appropriate. No data is deleted; F3 values stay as Gemini assigned them under the current codebook.","AT"
"2026-04-18T03:53:55Z","3","N/A","a6_rule9_wording_patch_no_rerun","Cruzes & Dyba (2015) section 6 dependability - prompt-level defect correction without destabilising re-extraction","Post-fix spot-check (consolidated 63 papers, 1827 checks) found 14 A6 (sample_description captures who was studied) fails traceable to over-aggressive wording in rule 9 of extraction.py build_system_prompt. Rule 9 originally instructed the extractor to set sample_description to null when the study has no human participants. The verifier correctly flagged this: dataset/benchmark studies still have a sample (e.g. 100 Android apps, 587 patch reviews) and that information is valuable for RQ1 landscape work. Rule 9 wording patched to: set sample_size to null, but sample_description should describe the artefact sample. extraction_schema.md sample_description row updated correspondingly. No re-extraction performed because: (a) A5 sample_size values are correct (the RQ1-critical field), (b) no Phase 4/5 downstream consumer keys on sample_description for filtering or stratification, (c) cost of re-running 640-paper extraction (~USD 15.50 + half day) not justified given modest improvement on a non-critical field, (d) keeps extraction history clean (one v1 pre-fix + one v2 post-fix versus three versions). Patch preserved for reproducibility and any future re-extraction.","AT"
"2026-04-19T03:25:14.992247Z","4","N/A","c59_split_merge_recovery","Cruzes & Dyba (2011) Step 3 - bidirectional trace preserved; CLAUDE.md append-only decision register (corrections as new rows)","Task 4.1 --verify flagged two pass-1 descriptive codes ('Generating code and docs', 'PHP Code Generation') as missing from consolidated_codes.csv. Root-cause trace in .consolidate_state.json: cluster 59 was originally labelled 'Automated Software Asset Synthesis' and held the two codes; rater pressed [s]plit, spawning singletons; those singletons were re-split in a chain and the terminal singletons (727, 728) were then [m]erged back into cluster 59. _merge_into copied the members into 59's members list, but emit_consolidated skips clusters whose status is 'split' or 'merged', so the two codes were silently orphaned at emit time. Recovery: cluster 59 flipped from status='split' to status='approved' in .consolidate_state.json; members deduplicated to the two distinct codes; member_passage_map deduplicated from 4 to 2 unique tuples; final_label set to the pre-existing proposed_label 'Automated Software Asset Synthesis'; confirmed_by='AT-recovery'; notes stamped with audit trail. consolidated_codes.csv re-emitted via --resume (_finalize_if_complete); --verify now passes. Root-cause patch applied in code/coding_consolidate.py: [m]erge-into action now rejects targets whose status is 'split' or 'merged' (prevents data loss at emit). Backups: artifacts/synthesis/.consolidate_state.json.bak-before-c59-recovery and consolidated_codes.csv.bak-before-c59-recovery.","AT"
"2026-04-19T07:26:04.766233Z","4","N/A","task4_2_canonical_merge","Cruzes & Dyba (2011) Step 3 — reduce code overlap; rater judgement during Task 4.2 Step-3 review","Cluster 149 'Iterative Prompt Refinement' (7 members) merged into cluster 368 'Iterative Prompting Refinement' (9 members) during Step-3 strawman review. Rater TBS flagged the two canonical labels as near-duplicates with no semantic daylight; left as separate rows by Task 4.1's 0.35 threshold + rater-retention bias. Post-merge: 16 unique member codes under canonical label 'Iterative Prompting Refinement'. Bidirectional trace preserved via .consolidate_state.json notes (audit trail: 'absorbed cluster 149 ... 7 members added to 9 → 16'). consolidated_codes.csv re-emitted via --resume; --verify PASSED (707 canonical labels from 1003 unique pass-1 codes; compression 0.70). Backups: .consolidate_state.json.bak-before-step3-apply, consolidated_codes.csv.bak-before-step3-apply.","TBS"
"2026-04-19T07:26:04.766233Z","4","N/A","task4_2_canonical_rename","Cruzes & Dyba (2011) Step 3 — label clarity; rater judgement during Task 4.2 Step-3 review","Canonical label 'Toolchain Embedding Depth' (cluster 5, 4 members: NLP workflow integration, Seamless workflow integration, Shallow workflow integration, Workflow Integration) renamed to 'Workflow Integration Depth' by rater TBS during Step-3 review. Reason: the original Title-Case LLM proposal phrased the concept awkwardly ('toolchain embedding'); 'workflow integration depth' matches the member-code vocabulary and is more readable for Task 4.2's Residuals/Cross-cutting section. Prior label preserved in cluster notes. consolidated_codes.csv re-emitted via --resume; --verify PASSED.","TBS"
"2026-04-20T02:05:10Z","4","N/A","taxonomy_finalised","Cruzes & Dyba (2011) Step 4 — higher-order themes finalized; Step 5 interpretation artefacts derived; proposal §3.5 three-track RQ2 deliverable complete","Phase 4 closeout 2026-04-20. Interaction-mode taxonomy finalized: 5 modes along the delegation-depth axis (Inline Completion, Conversational Prompting, Visual/Declarative Composition, Review & Validation, Delegated Task Execution) + Residuals/Cross-cutting partition with 4 sub-buckets (outcome 192, constraint 119, meta 101, affordance 56). Partition: 707 canonical labels across 5+1 buckets (Mode 1 = 4, Mode 2 = 69, Mode 3 = 9, Mode 4 = 82, Mode 5 = 75, Residuals = 468). Collapsed from the proposal's provisional 8 modes (Appendix C Table 4) inductively per top-40 cluster evidence: Paired Collaboration folded into Mode 2; Scaffolded Guidance dissolved across Modes 2 + 5; HITL Delegation + Autonomous Orchestration merged into Mode 5. Dependability evidence: mode-layer saturation Saturated (0 new modes in final 29 of 290 papers); paraphrase linter 0 violations (6,295 n-grams). Task 4.3 practical artefacts (`self_assessment_rubric.md`, `adoption_progression.md`) derived per Petersen 2015 §3 + Cruzes Step 5 interpretation. DoD dispatcher `check_phase4_task4_2` all checks pass. Closeout record: `artifacts/synthesis/task4_academic_closeout_report.md`. Mode partition frozen for Phase 5 / 6 / 7 consumption; no further mode re-opens without manuscript §6 amendment.","TBS"
"2026-04-20T03:16:54Z","5","N/A","hypothesis_for_erp3","Proposal §3.5 RQ3 25th-percentile gap rule","design_gap: Evidence for CAP_CICD at the Design activity is below the P25 non-zero threshold, indicating an under-researched early-lifecycle intersection that warrants ERP3 investigation.","TBS"
"2026-04-20T03:16:54Z","5","N/A","hypothesis_for_erp3","Proposal §3.5 RQ3 25th-percentile gap rule","organizational_readiness_barrier: Evidence for mature capability CAP_CICD at Code Review is below the P25 non-zero threshold, suggesting organizational or process friction rather than a technical shortfall.","TBS"
"2026-04-20T03:16:54Z","5","N/A","hypothesis_for_erp3","Proposal §3.5 RQ3 25th-percentile gap rule","organizational_readiness_barrier: Evidence for mature capability CAP_CICD at Documentation is below the P25 non-zero threshold, suggesting organizational or process friction rather than a technical shortfall.","TBS"
"2026-04-20T03:16:54Z","5","N/A","hypothesis_for_erp3","Proposal §3.5 RQ3 25th-percentile gap rule","organizational_readiness_barrier: Evidence for mature capability CAP_CICD at Project Management is below the P25 non-zero threshold, suggesting organizational or process friction rather than a technical shortfall.","TBS"
"2026-04-20T03:16:54Z","5","N/A","hypothesis_for_erp3","Proposal §3.5 RQ3 25th-percentile gap rule","design_gap: Evidence for CAP_CODECOMP at the Requirements activity is below the P25 non-zero threshold, indicating an under-researched early-lifecycle intersection that warrants ERP3 investigation.","TBS"
"2026-04-20T03:16:54Z","5","N/A","hypothesis_for_erp3","Proposal §3.5 RQ3 25th-percentile gap rule","design_gap: Evidence for CAP_CODECOMP at the Design activity is below the P25 non-zero threshold, indicating an under-researched early-lifecycle intersection that warrants ERP3 investigation.","TBS"
"2026-04-20T03:16:54Z","5","N/A","hypothesis_for_erp3","Proposal §3.5 RQ3 25th-percentile gap rule","organizational_readiness_barrier: Evidence for mature capability CAP_CODEREVIEW at Project Management is below the P25 non-zero threshold, suggesting organizational or process friction rather than a technical shortfall.","TBS"
"2026-04-20T03:16:54Z","5","N/A","hypothesis_for_erp3","Proposal §3.5 RQ3 25th-percentile gap rule","organizational_readiness_barrier: Evidence for mature capability CAP_CODESEARCH at Testing is below the P25 non-zero threshold, suggesting organizational or process friction rather than a technical shortfall.","TBS"
"2026-04-20T03:16:54Z","5","N/A","hypothesis_for_erp3","Proposal §3.5 RQ3 25th-percentile gap rule","organizational_readiness_barrier: Evidence for mature capability CAP_CODESEARCH at Code Review is below the P25 non-zero threshold, suggesting organizational or process friction rather than a technical shortfall.","TBS"
"2026-04-20T03:16:54Z","5","N/A","hypothesis_for_erp3","Proposal §3.5 RQ3 25th-percentile gap rule","organizational_readiness_barrier: Evidence for mature capability CAP_CODESEARCH at Debugging is below the P25 non-zero threshold, suggesting organizational or process friction rather than a technical shortfall.","TBS"
"2026-04-20T03:16:54Z","5","N/A","hypothesis_for_erp3","Proposal §3.5 RQ3 25th-percentile gap rule","organizational_readiness_barrier: Evidence for mature capability CAP_CODESEARCH at Documentation is below the P25 non-zero threshold, suggesting organizational or process friction rather than a technical shortfall.","TBS"
"2026-04-20T03:16:54Z","5","N/A","hypothesis_for_erp3","Proposal §3.5 RQ3 25th-percentile gap rule","design_gap: Evidence for CAP_CODESUM at the Requirements activity is below the P25 non-zero threshold, indicating an under-researched early-lifecycle intersection that warrants ERP3 investigation.","TBS"
"2026-04-20T03:16:54Z","5","N/A","hypothesis_for_erp3","Proposal §3.5 RQ3 25th-percentile gap rule","design_gap: Evidence for CAP_CODESUM at the Design activity is below the P25 non-zero threshold, indicating an under-researched early-lifecycle intersection that warrants ERP3 investigation.","TBS"
"2026-04-20T03:16:54Z","5","N/A","hypothesis_for_erp3","Proposal §3.5 RQ3 25th-percentile gap rule","organizational_readiness_barrier: Evidence for mature capability CAP_CODESUM at Code Review is below the P25 non-zero threshold, suggesting organizational or process friction rather than a technical shortfall.","TBS"
"2026-04-20T03:16:54Z","5","N/A","hypothesis_for_erp3","Proposal §3.5 RQ3 25th-percentile gap rule","design_gap: Evidence for CAP_CODETRANS at the Requirements activity is below the P25 non-zero threshold, indicating an under-researched early-lifecycle intersection that warrants ERP3 investigation.","TBS"
"2026-04-20T03:16:54Z","5","N/A","hypothesis_for_erp3","Proposal §3.5 RQ3 25th-percentile gap rule","design_gap: Evidence for CAP_CODETRANS at the Design activity is below the P25 non-zero threshold, indicating an under-researched early-lifecycle intersection that warrants ERP3 investigation.","TBS"
"2026-04-20T03:16:54Z","5","N/A","hypothesis_for_erp3","Proposal §3.5 RQ3 25th-percentile gap rule","organizational_readiness_barrier: Evidence for mature capability CAP_CODETRANS at Testing is below the P25 non-zero threshold, suggesting organizational or process friction rather than a technical shortfall.","TBS"
"2026-04-20T03:16:54Z","5","N/A","hypothesis_for_erp3","Proposal §3.5 RQ3 25th-percentile gap rule","organizational_readiness_barrier: Evidence for mature capability CAP_CODETRANS at CI/CD is below the P25 non-zero threshold, suggesting organizational or process friction rather than a technical shortfall.","TBS"
"2026-04-20T03:16:54Z","5","N/A","hypothesis_for_erp3","Proposal §3.5 RQ3 25th-percentile gap rule","organizational_readiness_barrier: Evidence for mature capability CAP_CODETRANS at Project Management is below the P25 non-zero threshold, suggesting organizational or process friction rather than a technical shortfall.","TBS"
"2026-04-20T03:16:54Z","5","N/A","hypothesis_for_erp3","Proposal §3.5 RQ3 25th-percentile gap rule","organizational_readiness_barrier: Evidence for mature capability CAP_COMMITMSG at Coding is below the P25 non-zero threshold, suggesting organizational or process friction rather than a technical shortfall.","TBS"
"2026-04-20T03:16:54Z","5","N/A","hypothesis_for_erp3","Proposal §3.5 RQ3 25th-percentile gap rule","organizational_readiness_barrier: Evidence for mature capability CAP_COMMITMSG at Testing is below the P25 non-zero threshold, suggesting organizational or process friction rather than a technical shortfall.","TBS"
"2026-04-20T03:16:54Z","5","N/A","hypothesis_for_erp3","Proposal §3.5 RQ3 25th-percentile gap rule","organizational_readiness_barrier: Evidence for mature capability CAP_COMMITMSG at Code Review is below the P25 non-zero threshold, suggesting organizational or process friction rather than a technical shortfall.","TBS"
"2026-04-20T03:16:54Z","5","N/A","hypothesis_for_erp3","Proposal §3.5 RQ3 25th-percentile gap rule","organizational_readiness_barrier: Evidence for mature capability CAP_COMMITMSG at Debugging is below the P25 non-zero threshold, suggesting organizational or process friction rather than a technical shortfall.","TBS"
"2026-04-20T03:16:54Z","5","N/A","hypothesis_for_erp3","Proposal §3.5 RQ3 25th-percentile gap rule","organizational_readiness_barrier: Evidence for mature capability CAP_COMMITMSG at Documentation is below the P25 non-zero threshold, suggesting organizational or process friction rather than a technical shortfall.","TBS"
"2026-04-20T03:16:54Z","5","N/A","hypothesis_for_erp3","Proposal §3.5 RQ3 25th-percentile gap rule","organizational_readiness_barrier: Evidence for mature capability CAP_COMMITMSG at CI/CD is below the P25 non-zero threshold, suggesting organizational or process friction rather than a technical shortfall.","TBS"
"2026-04-20T03:16:54Z","5","N/A","hypothesis_for_erp3","Proposal §3.5 RQ3 25th-percentile gap rule","organizational_readiness_barrier: Evidence for mature capability CAP_COMMITMSG at Project Management is below the P25 non-zero threshold, suggesting organizational or process friction rather than a technical shortfall.","TBS"
"2026-04-20T03:16:54Z","5","N/A","hypothesis_for_erp3","Proposal §3.5 RQ3 25th-percentile gap rule","design_gap: Evidence for CAP_MULTIAGENT at the Design activity is below the P25 non-zero threshold, indicating an under-researched early-lifecycle intersection that warrants ERP3 investigation.","TBS"
"2026-04-20T03:16:54Z","5","N/A","hypothesis_for_erp3","Proposal §3.5 RQ3 25th-percentile gap rule","adoption_lag: Evidence for the autonomy-leaning capability CAP_MULTIAGENT at Code Review is below the P25 non-zero threshold, consistent with known lag between research-frontier capabilities and practical SDLC adoption.","TBS"
"2026-04-20T03:16:54Z","5","N/A","hypothesis_for_erp3","Proposal §3.5 RQ3 25th-percentile gap rule","adoption_lag: Evidence for the autonomy-leaning capability CAP_MULTIAGENT at Documentation is below the P25 non-zero threshold, consistent with known lag between research-frontier capabilities and practical SDLC adoption.","TBS"
"2026-04-20T03:16:54Z","5","N/A","hypothesis_for_erp3","Proposal §3.5 RQ3 25th-percentile gap rule","adoption_lag: Evidence for the autonomy-leaning capability CAP_MULTIAGENT at CI/CD is below the P25 non-zero threshold, consistent with known lag between research-frontier capabilities and practical SDLC adoption.","TBS"
"2026-04-20T03:16:54Z","5","N/A","hypothesis_for_erp3","Proposal §3.5 RQ3 25th-percentile gap rule","design_gap: Evidence for CAP_PROGREPAIR at the Requirements activity is below the P25 non-zero threshold, indicating an under-researched early-lifecycle intersection that warrants ERP3 investigation.","TBS"
"2026-04-20T03:16:54Z","5","N/A","hypothesis_for_erp3","Proposal §3.5 RQ3 25th-percentile gap rule","design_gap: Evidence for CAP_PROGREPAIR at the Design activity is below the P25 non-zero threshold, indicating an under-researched early-lifecycle intersection that warrants ERP3 investigation.","TBS"
"2026-04-20T03:16:54Z","5","N/A","hypothesis_for_erp3","Proposal §3.5 RQ3 25th-percentile gap rule","design_gap: Evidence for CAP_REQENG at the Code Review activity is below the P25 non-zero threshold, indicating an under-researched early-lifecycle intersection that warrants ERP3 investigation.","TBS"
"2026-04-20T03:16:54Z","5","N/A","hypothesis_for_erp3","Proposal §3.5 RQ3 25th-percentile gap rule","design_gap: Evidence for CAP_REQENG at the CI/CD activity is below the P25 non-zero threshold, indicating an under-researched early-lifecycle intersection that warrants ERP3 investigation.","TBS"
"2026-04-20T03:16:54Z","5","N/A","hypothesis_for_erp3","Proposal §3.5 RQ3 25th-percentile gap rule","design_gap: Evidence for CAP_SELFREFLECT at the Design activity is below the P25 non-zero threshold, indicating an under-researched early-lifecycle intersection that warrants ERP3 investigation.","TBS"
"2026-04-20T03:16:54Z","5","N/A","hypothesis_for_erp3","Proposal §3.5 RQ3 25th-percentile gap rule","adoption_lag: Evidence for the autonomy-leaning capability CAP_SELFREFLECT at Code Review is below the P25 non-zero threshold, consistent with known lag between research-frontier capabilities and practical SDLC adoption.","TBS"
"2026-04-20T03:16:54Z","5","N/A","hypothesis_for_erp3","Proposal §3.5 RQ3 25th-percentile gap rule","adoption_lag: Evidence for the autonomy-leaning capability CAP_SELFREFLECT at Documentation is below the P25 non-zero threshold, consistent with known lag between research-frontier capabilities and practical SDLC adoption.","TBS"
"2026-04-20T03:16:54Z","5","N/A","hypothesis_for_erp3","Proposal §3.5 RQ3 25th-percentile gap rule","adoption_lag: Evidence for the autonomy-leaning capability CAP_SELFREFLECT at Project Management is below the P25 non-zero threshold, consistent with known lag between research-frontier capabilities and practical SDLC adoption.","TBS"
"2026-04-20T03:16:54Z","5","N/A","hypothesis_for_erp3","Proposal §3.5 RQ3 25th-percentile gap rule","design_gap: Evidence for CAP_SYSDESIGN at the Project Management activity is below the P25 non-zero threshold, indicating an under-researched early-lifecycle intersection that warrants ERP3 investigation.","TBS"
"2026-04-20T03:16:54Z","5","N/A","hypothesis_for_erp3","Proposal §3.5 RQ3 25th-percentile gap rule","organizational_readiness_barrier: Evidence for mature capability CAP_VULNDET at Documentation is below the P25 non-zero threshold, suggesting organizational or process friction rather than a technical shortfall.","TBS"
"2026-04-20T03:16:54Z","5","N/A","hypothesis_for_erp3","Proposal §3.5 RQ3 25th-percentile gap rule","organizational_readiness_barrier: Evidence for mature capability CAP_VULNDET at CI/CD is below the P25 non-zero threshold, suggesting organizational or process friction rather than a technical shortfall.","TBS"
"2026-04-20T03:16:54Z","5","N/A","hypothesis_for_erp3","Proposal §3.5 RQ3 25th-percentile gap rule","organizational_readiness_barrier: Evidence for mature capability CAP_VULNDET at Project Management is below the P25 non-zero threshold, suggesting organizational or process friction rather than a technical shortfall.","TBS"
