"paper_id","capability_id","evidence"
"doi:10.1109/tse.2024.3428972","CAP_CODEREVIEW","In fact, several recent works exploring developer-AI interaction have highlighted the need for mechanisms to facilitate verification of AI-generated code[14], [9], such as those that allow users to use tests that disambiguate between the different code suggestions [15]."
"doi:10.1109/ieem62345.2024.10857157","CAP_TESTING","The tool is intended to aid with test automation development."
"doi:10.28945/5362","CAP_CODEGEN","ChatGPT and Bing Chat were both used to generate functional code for a Find & Replace application, evaluated by the conciseness of the code and whether it ran without modification."
"doi:10.1109/sera61261.2024.10685568","CAP_DEBUGGING","Abstract states: 'explore the role of contextual information in enhancing ChatGPT's capabilities in bug fixing... sharpens its debugging skills.'"
"doi:10.1109/sera61261.2024.10685568","CAP_PROGREPAIR","Abstract states: 'focus is specifically on the ""Wrong Answer"" problem... enhance ChatGPT's debugging effectiveness.'"
"doi:10.1109/cog60054.2024.10645540","CAP_DEBUGGING","This paper proposes a new approach to automatically identify which change in the code caused a test to fail. The method leverages Large Language Models (LLMs) to associate error messages with the corresponding code changes causing the failure."
"doi:10.1109/is61756.2024.10705184","CAP_DOCGEN","converting notes into a full, uniform report using ChatGPT's custom instructions"
"doi:10.1109/iri62200.2024.00035","CAP_REQENG","The paper reports an in-depth case study exploring the use of OpenAI's ChatGPT to assist in tracing feature tests to textual requirements."
"doi:10.1109/vl/hcc60511.2024.00014","CAP_CODESUM","we propose using Large Language Models (LLMs) to summarize the alerts generated by DAST tools."
"doi:10.1109/vl/hcc60511.2024.00014","CAP_VULNDET","The results bring to light various challenges software practitioners face and indicate that the LLM-generated summaries are clearer and more comprehensible in understanding the security issue"
"doi:10.1109/tse.2024.3406718","CAP_DEBUGGING","We further evaluated the effectiveness of ChatGPT in boosting the SZZ algorithm’s ability to identify bug-inducing commits..."
"doi:10.1109/incit63192.2024.10810490","CAP_CODEGEN","Standardized prompts were used to generate Flutter code for beginner, intermediate, and advanced tasks."
"doi:10.1109/apsec65559.2024.00052","CAP_CODEGEN","This paper introduces meta-model based prompting approach to generate enterprise application code leveraging large language models (LLMs)... ultimately generating code from these specifications."
"doi:10.1109/apsec65559.2024.00052","CAP_REQENG","Prompts help in the refinement of input requirements into refined requirements"
"doi:10.1109/apsec65559.2024.00052","CAP_SYSDESIGN","refinement of input requirements into refined requirements and design specifications using LLMs"
"doi:10.1109/icmtim62047.2024.10629560","CAP_CODEGEN","Explores how well ChatGPT can produce sequential Java code to construct the complete Web project."
"doi:10.1109/saner60148.2024.00018","CAP_CODEGEN","We report an empirical study on ChatGPT's capabilities for two types of code generation tasks, namely text-to-code and code-to-code generation."
"doi:10.1109/saner60148.2024.00018","CAP_CODETRANS","We report an empirical study on ChatGPT's capabilities for two types of code generation tasks, namely text-to-code and code-to-code generation."
"doi:10.1109/compsac65507.2025.00161","CAP_TESTING","E2ETestGen interacts dynamically with the DOM by triggering JavaScript-driven updates and tracking real-time state transitions, ensuring comprehensive validation across all dynamic elements and interactions to improve coverage."
"doi:10.1109/access.2024.3486365","CAP_CODEGEN","generating code snippets... generating functional and secure smart contracts, including token creation"
"doi:10.1109/access.2024.3486365","CAP_TESTING","facilitating testing"
"doi:10.1109/access.2024.3486365","CAP_PROGREPAIR","assisting in program repair"
"doi:10.1109/sparc61891.2024.10829223","CAP_CODEREVIEW","By leveraging the natural language processing capabilities of LLMs, we aim to streamline the identification of code issues... and provide developers with actionable feedback."
"doi:10.1109/sparc61891.2024.10829223","CAP_VULNDET","detect potential security vulnerabilities"
"doi:10.1080/10447318.2023.2269006","CAP_CODEGEN","We subjected our complete corpus of 72 programming tasks, which covers the entire laboratory of our Functional Programming lecture to ChatGPT... we discovered that, although ChatGPT provides correct answers in 68% of the cases, only around half of those are legible solutions"
"doi:10.1080/10447318.2023.2269006","CAP_TESTING","We used ChatGPT to generate tests for each solution... We have found that only 70% of generated tests are correct, and not even follow-up questions can improve this result."
"doi:10.1080/10447318.2023.2269006","CAP_CODEREVIEW","Using our tool, we have queried select pieces of code from 67 homework assignments and asked whether they have been written in functional style... Approx. 77% of the queries received complete and correct answers, containing valid argumentation."
"doi:10.1109/cseet62301.2024.10663055","CAP_REQENG","Example prompts demonstrate LLMs' capabilities in eliciting requirements"
"doi:10.1109/cseet62301.2024.10663055","CAP_SYSDESIGN","diagram generation"
"doi:10.1109/cseet62301.2024.10663055","CAP_PLANNING","effort esti-mation through role-playing"
"doi:10.1109/tse.2024.3492204","CAP_CODEGEN","We request ChatGPT to (1) generate correct code and then self-verify its correctness"
"doi:10.1109/tse.2024.3492204","CAP_CODECOMP","We request ChatGPT to ... (2) complete code without vulnerabilities and then self-verify for the presence of vulnerabilities"
"doi:10.1109/tse.2024.3492204","CAP_PROGREPAIR","We request ChatGPT to ... (3) repair buggy code and then self-verify whether the bugs are resolved."
"doi:10.1109/tse.2024.3492204","CAP_VULNDET","scan the completed code for vulnerabilities associated with specific CWEs... utilizing the test report prompt enables ChatGPT to successfully identify an average of 77% more vulnerable completed code"
"doi:10.1109/tse.2024.3492204","CAP_SELFREFLECT","evaluate ChatGPT’s self-verification capability in code generation, code completion, and program repair."
"doi:10.1109/tse.2024.3492204","CAP_TESTING","we use the ... test report prompt to generate test reports for the generated code to verify correctness."
"doi:10.1109/cseet62301.2024.10662994","CAP_REQENG","This study investigates undergraduate computer science students using ChatGPT to create user stories from user feedback."
"doi:10.1109/educon60312.2024.10578808","CAP_SYSDESIGN","In this study, we tasked ChatGPT with designing a relational database for an online food delivery system, similar to an early university computer science assignment."
"doi:10.1109/sp54263.2024.00046","CAP_CODECOMP","CODE COMPLETION is a feature that helps software developers write code more efficiently and accurately. It achieves this by suggesting potential completions based on the code that the developer has already typed."
"doi:10.1109/sp54263.2024.00046","CAP_CODEGEN","CODE GENERATION (Natural Language to Code Generation) tools generate source code by leveraging user input in the form of natural language descriptions."
"doi:10.3934/steme.2024011","CAP_DEBUGGING","Abstract notes ChatGPT showed weaknesses in 'providing tailored debugging assistance' for students."
"doi:10.1109/cseet62301.2024.10663028","CAP_CODEREVIEW","Although students acknowledge the potential of using ChatGPT during code review, some skepticism persists."
"doi:10.1109/sse62657.2024.00046","CAP_REQENG","By manually analyzing the created UML models... found that LLM can aid in the creation and optimization of these three types of UML models..."
"doi:10.1109/sse62657.2024.00046","CAP_SYSDESIGN","It is observed that the LLMs gave much more help in the correct identification of classes, their operations, and the attributes... However, the correctness rate of accurately identifying relationships between classes is the lowest, accounting for 28.57%."
"doi:10.1109/tkde.2024.3436883","CAP_CODECOMP","The workers open our stored task input files, obtain the predicted FQN by pressing tab on the to-be-complete prompt line, and save the file."
"doi:10.18293/seke2024-123","CAP_CODECOMP","CAS captures the contextual information of nodes, making the serialized AST more semantically coherent, and assists the model in better understanding the semantics of the code."
"doi:10.1109/icsme58944.2024.00063","CAP_PLANNING","recruit a six-person software development team"
"doi:10.1109/apsec65559.2024.00017","CAP_TESTING","leveraging LLMs to be test oracles to detect NCF bugs in Android apps"
"doi:10.1109/apsec65559.2024.00017","CAP_DEBUGGING","successfully detected 24 previously unknown NCF bugs in 64 Android apps"
"doi:10.1109/icst60714.2024.00039","CAP_REQENG","they can be used for natural language processing tasks, aiding in the analysis of user requirements... these models can analyze software requirements, extract key information"
"doi:10.1109/icst60714.2024.00039","CAP_TESTING","identified strong evidence for using LLMs in testing automation, such as writing code and scripts for automating test cases."
"doi:10.1109/icst60714.2024.00039","CAP_DEBUGGING","emphasized the role of LLMs in the code debugging process, which includes activities such as locating bugs, making necessary fixes, and handling errors"
"doi:10.1109/icst60714.2024.00039","CAP_CODEGEN","I have used an LLM to help generate code for some functions that I was stuck on"
"doi:10.1109/icst60714.2024.00039","CAP_DOCGEN","LLMs can provide standardized test plan templates or frameworks, ensuring that important sections like objectives, scope, resources, and timelines are included in the plan"
"doi:10.1109/fie61694.2024.10892934","CAP_CODEGEN","evaluating ChatGPT's capabilities in generating accurate and complete computer code... ChatGPT was asked to generate code for assignments"
"doi:10.1109/fie61694.2024.10892934","CAP_DEBUGGING","ChatGPT was tasked with detecting these defects and providing recommendations for fixing them"
"doi:10.1109/fie61694.2024.10892934","CAP_PROGREPAIR","identifying and rectifying code defects (bugs)... appreciated ChatGPT's assistance in rectifying code bugs"
"doi:10.1145/3611643.3616322","CAP_CODETRANS","Automated code translation between programming languages... translates Python to JavaScript"
"doi:10.1145/3611643.3616322","CAP_DEBUGGING","pinpoints semantic mistakes in code obtained after neural code translation"
"doi:10.1109/tbdata.2024.3524104","CAP_CODEGEN","Text-to-code generation, also known as program synthesis and code generation, is the process of converting natural language text, typically in the form of human-readable descriptions or instructions, into executable code in a programming language"
"doi:10.1109/vl/hcc60511.2024.00011","CAP_DEBUGGING","2.5 x improvement in bug localization and a substantial 3.5x improvement in bug resolution"
"doi:10.1109/vl/hcc60511.2024.00011","CAP_MULTIAGENT","Robin, a novel multi-agent conversational AI-assistant"
"doi:10.5815/ijitcs.2023.06.03","CAP_CODEGEN","Coding (incl. unit-tests, stored procedures, etc) – 31% of experts; Fast software prototyping – 14% of experts"
"doi:10.5815/ijitcs.2023.06.03","CAP_CODEREVIEW","Code reviews (incl. code optimization and refactoring) – 23% of experts"
"doi:10.5815/ijitcs.2023.06.03","CAP_REFACTORING","Code reviews (incl. code optimization and refactoring) – 23% of experts"
"doi:10.5815/ijitcs.2023.06.03","CAP_TESTING","writing the auto-tests – around 9% of experts; non-functional testing (integration, load, stress, etc) - around 9% of experts"
"doi:10.5815/ijitcs.2023.06.03","CAP_VULNDET","searching of the errors and vulnerabilities in the code – 11% of experts"
"doi:10.5815/ijitcs.2023.06.03","CAP_DOCGEN","Software documentation (the manuals, video instructions, etc) – around 29% of experts"
"doi:10.5815/ijitcs.2023.06.03","CAP_PLANNING","For around 9% of teams there is a demand of AI-tools in the project management... It’s appearing in the software project management systems (like Trello, MS Project, Jira, etc)"
"doi:10.1142/s0218194023410048","CAP_CODEGEN","the significant benefit of using Copilot is useful code generation"
"doi:10.1142/s0218194023410048","CAP_PROGREPAIR","To fix bugs is the third most popular reason for developers to use Copilot."
"doi:10.1142/s0218194023410048","CAP_TESTING","test (15.1%) and front-end element control (13.2%) are the functions that account for more than 10% besides data processing."
"doi:10.1142/s0218194023410048","CAP_DOCGEN","Users also use Copilot to help them generate code comments"
"doi:10.1145/3600211.3604712","CAP_TESTING","We enable users to make direct requests to the LLM for generating test suggestions (e.g. “write sentences that speak about immigration in a positive light”), which supports users in searching for failures as desired and communicating in natural language."
"doi:10.1145/3600211.3604712","CAP_DEBUGGING","AdaTest [36] provides an interface and a system for interactive and adaptive testing and debugging of NLP models"
"doi:10.1109/icse48619.2023.00181","CAP_CODECOMP","suggest the next tokens a developer will likely type while coding"
"doi:10.1109/icse48619.2023.00181","CAP_CODEGEN","unprecedented ability to automatically generate even entire functions from their natural language description"
"doi:10.1016/j.jss.2023.111734","CAP_CODEGEN","The paper assesses Copilot's capability to generate correct and efficient solutions for fundamental algorithmic and Python programming tasks."
"doi:10.1145/3597926.3598067","CAP_TESTING","we propose TitanFuzz – the first approach to directly leveraging Large Language Models (LLMs) to generate input programs for fuzzing DL libraries."
"doi:10.1145/3597926.3598067","CAP_CODEGEN","we first use a generative LLM with a step-by-step input prompt [46] to produce the initial seed programs for fuzzing."
"doi:10.1109/icse48619.2023.00119","CAP_TESTING","QTypist can be integrated by replacing the text input generation module of the automated GUI testing tool, which automatically gets the input widget in the view hierarchy file and generates its corresponding text to improve activity coverage."
"doi:10.1145/3593434.3593468","CAP_SYSDESIGN","Preliminary results demonstrate ChatGPT's capabilities that include but are not limited to processing an architecture story (conversed to it by an architect) for articulating architectural requirements, specifying models, recommending and applying architectural tactics and patterns, and developing scenarios for architecture evaluation."
"doi:10.1145/3593434.3593468","CAP_REQENG","ChatGPT is capable of outlining the ASRs or any necessary constraints if queried by the architect. However, as per the case study, ChatGPT expressed the ASRs and constraints that were refined (add, remove, and modify any requirements) by the architect."
"doi:10.1109/apsec60848.2023.00085","CAP_VULNDET","ChatGPT achieves F1-measure of 10% and 29% and top-10 accuracy of 25% and 65%, which are the lowest compared with other baseline methods."
"doi:10.1109/apsec60848.2023.00085","CAP_PROGREPAIR","ChatGPT failed to generate any correct repair patches while other baselines correctly repaired 7%-30% of vulnerable functions."
"doi:10.1109/ase56229.2023.00089","CAP_TESTING","The technique focuses on generating failure-inducing test cases."
"doi:10.1109/ase56229.2023.00089","CAP_CODEGEN","The approach generates multiple compilable reference versions of a program based on its inferred intention."
"doi:10.1109/c358072.2023.10436306","CAP_CODEGEN","ChatGPT 3.5 was used to generate a mobile application from scratch using the Flutter framework"
"doi:10.1109/csce60160.2023.00421","CAP_REQENG","demonstrating its capabilities in assisting various activities throughout the development process, including requirements analysis"
"doi:10.1109/csce60160.2023.00421","CAP_SYSDESIGN","demonstrating its capabilities in assisting various activities throughout the development process, including... domain modeling, design modeling... demonstrated its capability in making design decisions in the design phase"
"doi:10.1109/csce60160.2023.00421","CAP_CODEGEN","generating more than 90% of the code"
"doi:10.1109/csce60160.2023.00421","CAP_PROGREPAIR","fixing a majority of errors"
"doi:10.1553/giscience2023_01_s140","CAP_CODEGEN","Specifically, for Assignment 1, ChatGPT generated a well-structured Python script with comments, which she was able to test in an integrated development environment (IDE)."
"doi:10.1553/giscience2023_01_s140","CAP_DEBUGGING","In Assignment 2, ChatGPT identified and corrected two errors in the Python script, describing each error, and produced a corrected script."
"doi:10.18293/seke2023-077","CAP_CODEGEN","Most developers mentioned that they used Copilot for useful code generation, which reduced their workload"
"doi:10.18293/seke2023-077","CAP_CODECOMP","suggests code or entire functions in IDEs as a plug-in [4] to help developers achieve code auto-completion in programming activities."
"doi:10.18293/seke2023-077","CAP_TESTING","I find myself writing a lot of tests, and Copilot is excellent at helping with writing repetitive tests (GitHub #9282)"
"doi:10.1109/icstw58534.2023.00078","CAP_TESTING","We find the current capabilities of ChatGPT allow it to properly respond to 77.5% of the testing questions we examined."
"doi:10.1109/icstw58534.2023.00078","CAP_DEBUGGING","ChatGPT originally thought the fault is related to not having a null check at the beginning for the input of a null array. But the actual fault is that it does not take into account negative odd values."
"doi:10.1109/saner56733.2023.00070","CAP_TESTING","The paper describes extracting metamorphic relations and variables of interest from user manuals to support metamorphic testing."
"doi:10.1109/rew57809.2023.00048","CAP_REQENG","ChatGPT was evaluated on answering privacy-related questions relevant to software requirements and compliance."
"doi:10.1109/ase56229.2023.00096","CAP_CODEGEN","We apply the well-designed prompt to the competition-level code generation dataset, namely APPS, to further explore the effectiveness of using ChatGPT for solving competition problems. We collect ChatGPT's outputs on 5,000 code competition problems"
"doi:10.1109/ase56229.2023.00096","CAP_PROGREPAIR","By further feeding extra information (e.g, test failed information) to ChatGPT, we observe that ChatGPT has the potential to fix partial pass into a fully pass program."
"doi:10.1109/dsit60026.2023.00021","CAP_CODEREVIEW","Our study found that ChatGPT can successfully detect the code clones and accurately explain the code semantics for most simple cases."
"doi:10.1109/rew57809.2023.00052","CAP_REQENG","GPT-4 shows a certain level of understanding of concepts in goal modeling... The model's standalone reasoning capabilities and its ability to interpret and respond to questions based on its internal knowledge."
"doi:10.1109/rew57809.2023.00052","CAP_SELFREFLECT","GPT-4 is able to correct the syntax of its proposed TGRL models when provided with prompts with direct instructions... We find that immediate interactive feedback can improve the syntax and semantics of the TGRL model."
"doi:10.1145/3582083","CAP_CODECOMP","This study of Copilot shows that developers spend more time reviewing code than actually writing code."
"doi:10.1145/3582083","CAP_CODEREVIEW","improve code review, directing reviewers to parts of a change where review is most needed or even directly providing feedback on changes."
"doi:10.1145/3582083","CAP_PROGREPAIR","suggest fixes for defects in code, build failures, or failing tests."
"doi:10.1145/3582083","CAP_TESTING","These models are able to write tests automatically, helping to improve code quality and downstream reliability of distributed systems."
"doi:10.1109/iccp60212.2023.10398656","CAP_CODEGEN","Using Large Language Models trained for code generation in particular phases of the team, more specifically, technical onboarding and technical stack switch."
"doi:10.1109/iccp60212.2023.10398656","CAP_CODECOMP","In the Technical Onboarding phase, the AI tool used for Kotlin was Github Copilot"
"doi:10.18653/v1/2023.findings-emnlp.901","CAP_REQENG","We propose WEAVER, an interactive tool that supports requirements elicitation for guiding model testing."
"doi:10.18653/v1/2023.findings-emnlp.901","CAP_TESTING","Collectively, they found more than 200 failing test cases for stance detection with zero-shot ChatGPT."
"doi:10.1109/ase56229.2023.00206","CAP_DEBUGGING","Log parsing is an important initial step of many downstream log-based system diagnostic tasks. Through log parsing, free-text raw log messages are converted into a stream of structured events [9]–[12]."
"doi:10.13052/jwe1540-9589.2263","CAP_PROGREPAIR","The paper investigates Automated Program Repairing (APR) of Ansible scripts using LLMs."
"doi:10.1109/ipsn54338.2022.00045","CAP_TESTING","ScriptPainter, an easy-to-use automatic test script generator that enables a mobile phone to self-convert vision information on its screen into a test program"
"doi:10.1145/3491102.3517582","CAP_DEBUGGING","Case 1: Visualization code debugging... we uncover how intermediate data points in a Chain can become useful, especially when the end goal of the task is unclear."
"doi:10.3389/fpsyg.2022.868698","CAP_DEBUGGING","Platform captures compile failures and uses text mining to search for and categorize syntax errors."
"doi:10.3389/fpsyg.2022.868698","CAP_TESTING","Platform automatically performs unit testing and analyzes Python code using Pylint for coding style violations."
"doi:10.1145/3491101.3519665","CAP_CODEGEN","Copilot is capable of generating even multiple lines of code at a time."
"doi:10.1145/3491101.3519665","CAP_CODECOMP","Intellisense suggests a drop-down list of valid tokens in the current code context, ordered by alphabetical order or relevance."
"doi:10.1145/3491101.3519729","CAP_PLANNING","PromptChainer helps users decompose overarching tasks into a series of highly targeted sub-tasks via visual programming nodes."
"doi:10.1145/3491101.3519729","CAP_DEBUGGING","PromptChainer supports unit testing per node, breakpoint debugging, and logging intermediate outputs to debug cascading errors in multi-step LLM chains."
"doi:10.1145/3701625.3701687","CAP_REQENG","The abstract explicitly states: 'This work reports an experience with students using ChatGPT 3.5 to support the Requirements Engineering (RE) phase' and 'students used ChatGPT 3.5 to generate requirements for the same systems.'"
"doi:10.1145/3520312.3534864","CAP_CODECOMP","Code completion systems that offer suggestions to a developer on the basis of contextual information from the IDE have been shown to be by far the most frequently used kind of programmer assistance... neural code synthesis predicts arbitrary sections of code"
"doi:10.1145/3520312.3534864","CAP_CODEGEN","Rather than focusing on a particular task (such as suggesting a method to call), neural code synthesis predicts arbitrary sections of code, and rather than generating single tokens, these systems might predict multiple lines of code at once."
"doi:10.1145/3798163","CAP_CODEGEN","We identified 39 fine-grained SE tasks supported by ChatGPT, with Code Generation & Completion as well as Code modification & Optimization being the most prominent."
"doi:10.1145/3798163","CAP_CODECOMP","We identified 39 fine-grained SE tasks supported by ChatGPT, with Code Generation & Completion as well as Code modification & Optimization being the most prominent."
"doi:10.1145/3798163","CAP_DEBUGGING","Developers share conversations mainly to delegate tasks, resolve problems, and acquire knowledge."
"doi:10.1145/3643758","CAP_CODEGEN","We found that while ChatGPT performed well in solving simple coding problems, its performance in supporting typical software development tasks was not that good."
"doi:10.1145/3643758","CAP_PROGREPAIR","The second task was used to simulate a real-world small-scale software development task. In this task, a participant was asked to fix two bugs in a small project selected from GitHub."
"doi:10.1145/3643758","CAP_DEBUGGING","The second task was used to simulate a real-world small-scale software development task. In this task, a participant was asked to fix two bugs in a small project selected from GitHub."
"doi:10.1145/3798166","CAP_CODEGEN","Agentic coding, defined as the use of autonomous AI agents to generate, modify, and submit code..."
"doi:10.1145/3798166","CAP_PLANNING","agentic coding enables AI agents to autonomously plan, execute, test, and iterate on development tasks"
"doi:10.1145/3798166","CAP_PROGREPAIR","Bug fixing is the most common category for both Agentic-PRs (31.0%) and Human-PRs (30.8%)."
"doi:10.1145/3798166","CAP_REFACTORING","Code refactoring is more frequent in Agentic-PRs than Human-PRs, accounting for 24.9% of Agentic-PRs compared to 14.9% of Human-PRs."
"doi:10.1145/3798166","CAP_TESTING","Test-related improvements are substantially more common in Agentic-PRs than in Human-PRs (18.8% versus 4.5%)."
"doi:10.1145/3798166","CAP_DOCGEN","Documentation updates are more frequent in Agentic-PRs (22.1%) than in Human-PRs (14.0%)..."
"doi:10.1145/3798166","CAP_CICD","Agents and humans contribute almost equally to maintenance and configuration tasks, accounting for 20.7% and 21.2% of pull requests, respectively. According to Table 1 when combining the build, ci, and chore categories..."
"doi:10.1145/3643773","CAP_DOCGEN","GitHub’s Copilot for Pull Requests (PRs) is a promising service aiming to automate various developer tasks related to PRs, such as generating summaries of changes or providing complete walkthroughs"
"doi:10.1145/3643773","CAP_CODEREVIEW","Copilot for PRs has an impact of decreasing the review time by 19.3 hours."
"doi:10.1145/3772318.3790459","CAP_CODEGEN","Participants wrote Python code to clean/merge/filter two datasets and compute a requested output"
"doi:10.1145/3772318.3790459","CAP_DEBUGGING","The DevGPT dataset captures developer-LLM conversations... The collaborative task involved is resolving issues or developing new programmatic features"
"doi:10.1145/3772318.3790459","CAP_PLANNING","Task management: prompt engineering practices (e.g., persona assignment, teaching through examples); Defining task and asking for specific output"
"doi:10.1145/3704611.3704621","CAP_CODEGEN","Filipino software developers are using ChatGPT in generating code..."
"doi:10.1145/3704611.3704621","CAP_PROGREPAIR","Filipino software developers are using ChatGPT in... bug fixing..."
"doi:10.1145/3704611.3704621","CAP_DOCGEN","Filipino software developers are using ChatGPT in... documenting."
"doi:10.1145/3704611.3704621","CAP_CODESEARCH","Another way I've found ChatGPT and Bing useful is in asking questions without clear answers on StackOverflow and the rest of the web."
"doi:10.1145/3704611.3704621","CAP_DEBUGGING","We go directly in the problem and to fix it."
"doi:10.1145/3801972","CAP_CODEGEN","To accommodate varying skill levels, the task progresses from HTML to CSS, JavaScript, and deployment, enabling participants to engage at an appropriate difficulty level while assessing LLM support across different development stages."
"doi:10.1145/3801972","CAP_DEBUGGING","Users who manually tested and debugged ChatGPT’s output were more successful in resolving certain types of failures—particularly incomplete answers (F1), missing preconditions (F3), and erroneous responses (F7)."
"doi:10.1145/3772363.3799079","CAP_CODEGEN","AI tools were widely used for low-complexity and low-accountability tasks such as summarization, translation, drafting, and boilerplate generation."
"doi:10.1145/3772363.3799079","CAP_DOCGEN","We had a lot of documentation on another platform written in [another language]. We copied the text into our company ChatGPT and asked it to translate to English and convert to Markdown."
"doi:10.1145/3772363.3799079","CAP_CODETRANS","We copied the text into our company ChatGPT and asked it to translate to English and convert to Markdown. Then I could put it into the code in a new repository and use that as a starting point."
"doi:10.1145/3772318.3790874","CAP_DEBUGGING","We present raggy, a developer tool that enables rapid “what-if” analysis by combining a Python library of composable RAG primitives with an interactive debugging interface."
"doi:10.1145/3660788","CAP_CODEGEN","Participants aiming for artifact generation used ChatGPT to create various types of artifacts such as code, software architecture, test cases, and even development processes, from scratch."
"doi:10.1145/3660788","CAP_PROGREPAIR","we saw that bug-fixing requests to ChatGPT are usually accompanied by an error message"
"doi:10.1145/3660788","CAP_REFACTORING","refactoring requests come with a requirement (e.g., call certain libraries)."
"doi:10.1145/3660788","CAP_TESTING","Participants aiming for artifact generation used ChatGPT to create various types of artifacts such as code, software architecture, test cases..."
"doi:10.1145/3660788","CAP_REQENG","Can you brainstorm user stories for a [type of user] wanting to connect two phones to a [software system]"
"doi:10.1145/3772318.3790622","CAP_CODEREVIEW","Figure C2 ('Purpose of use for the university’s customized LLMaaS chatbot vs. ChatGPT in the subsample of both systems users') lists 'Programming/Code Review' as one of the reported use cases."
"doi:10.1145/3772318.3791441","CAP_DEBUGGING","Guided by these findings, we design a human-AI co-debugging system that combines LLM-generated suggestions with forum knowledge. We evaluated this system in a user study on 36 unresolved problems..."
"doi:10.1145/3772363.3798531","CAP_DEBUGGING","XAgen helped users locate failures more easily, attribute to specific agents or steps"
"doi:10.1145/3772363.3798531","CAP_MULTIAGENT","multi-agent systems powered by Large Language Models (LLMs)... attribute to specific agents"
"doi:10.1145/3772318.3790500","CAP_TESTING","Botender provides algorithmically generated test cases ('case-based provocations') to stress-test prompt robustness and surface edge-case behaviors."
"doi:10.1145/3772318.3790500","CAP_REQENG","The system uses generated cases to spark collective reflection and discussion about desired bot behaviors and community requirements."
"doi:10.1145/3801978","CAP_TESTING","The agent system evaluates the HTML code to identify usability and gender-inclusive issues."
"doi:10.1145/3772318.3791365","CAP_DEBUGGING","We center our experiment on debugging ML models as the task... participants used the chatbots to assist them in improving the performance of two ML models"
"doi:10.1109/icse55347.2025.00097","CAP_TESTING","We design and implement RUG, an end-to-end solution to automatically generate the unit test for Rust projects."
"doi:10.1145/3772363.3798543","CAP_REQENG","The system acts as a synthetic user for exploring requirements and testing design concepts early in the lifecycle without real user recruitment."
"doi:10.1145/3715014.3722064","CAP_PLANNING","GPIoT first leverages Task Decomposition SLM (TDSLM) to decompose the IoT application into multiple manageable sub-tasks with detailed descriptions."
"doi:10.1145/3715014.3722064","CAP_REQENG","the sub-task descriptions will be gradually transformed into well-structured specifications by Requirement Transformation SLM (RTSLM)"
"doi:10.1145/3715014.3722064","CAP_CODEGEN","Code Generation SLM (CGSLM) accordingly generates a code snippet with documentation."
"doi:10.1145/3715014.3722064","CAP_DOCGEN","Code Generation SLM (CGSLM) accordingly generates a code snippet with documentation."
"doi:10.1145/3715014.3722064","CAP_MULTIAGENT","we implement GPIoT with three tailored SLMs to handle different stages of IoT application development: TDSLM for Task Decomposition, RTSLM for Requirement Transformation, and CGSLM for Code Generation."
"doi:10.1145/3729355","CAP_DEBUGGING","ChatDBG lets programmers engage in a collaborative dialogue with the debugger, allowing them to pose complex questions about program state, perform root cause analysis for crashes or assertion failures..."
"doi:10.1145/3729355","CAP_PROGREPAIR","ChatDBG performs best-effort automated program repair by requesting that the LLM propose code fixes as part of its response, ultimately letting the programmer drive code changes using these suggestions."
"doi:10.1145/3806655","CAP_PROGREPAIR","Once a bug has been localized, developers receive AI-assisted recommendations for potential fixes... the LLM generates multiple candidate patches"
"doi:10.1145/3806655","CAP_TESTING","In the bug fix verification step, our system assesses the correctness of generated patches and iteratively refines them... agent employs active test augmentation to ensure the patch is not merely overfit"
"doi:10.1145/3806655","CAP_DEBUGGING","Our system will use LLMs to analyze not only source code but also execution traces, system logs, and stack traces to determine where a failure originates."
"doi:10.1145/3806655","CAP_MULTIAGENT","Our proposed bug tracking system employs a multi-LLM agent design within a structured layered architecture. In this design, specialized LLM agents are assigned to discrete steps in the bug tracking lifecycle."
"doi:10.1145/3806655","CAP_CICD","When the tester or LLM/AI agent verifies the bug, the deployment itself continues to be executed by the CI/CD infrastructure and operations teams, but the LLM acts as an intelligent assistant across the deployment lifecycle."
"doi:10.1145/3793252","CAP_REFACTORING","Our SmellCC can effectively fix most of the code smells (i.e., 96.8%) while maintaining the same functionality (i.e., 91.3%)."
"doi:10.1145/3793252","CAP_CODECOMP","LLMs fine-tuned with the smell-cleaned dataset outperform both base LLMs and LLMs fine-tuned with the original dataset [in code completion]."
"doi:10.1145/3793252","CAP_CODESEARCH","All evaluated models (i.e., DeepSeek-V1, DeepSeek-V2, and Qwen-Coder) consistently demonstrated superior code search performance on the smell-cleaned dataset."
"doi:10.1145/3793252","CAP_CODEGEN","fine-tuning the LLM with the smell-cleaned dataset can significantly improve the LLM’s generated code quality in terms of code smells."
"doi:10.1109/compsac61105.2024.00156","CAP_CODEGEN","solving two simple coding puzzles"
"doi:10.1109/compsac61105.2024.00156","CAP_PROGREPAIR","fix two real-world bugs from a small-scale open source projects"
"doi:10.1109/compsac61105.2024.00156","CAP_DEBUGGING","depicting transitions among prevalent development activities such as coding, writing prompt and debugging"
"doi:10.1109/vl/hcc60511.2024.00020","CAP_CODEGEN","generate and explain robot programs"
"doi:10.1109/icsa-c63560.2024.00059","CAP_CODEGEN","Large Language Models (LLMs) are finding their way into Software Engineering by assisting with tasks such as code generation."
